customer_id,first_name,last_name,date_of_birth,ssn_last4,email,phone_number,mailing_city,mailing_state,mailing_zip,customer_segment,employment_status,source_updated_at,source_system,change_reason
CUST-104139,Christina,Taylor,1986-05-15,1390,christina.taylor907@gmail.com,362-480-4677,East Angela,OR,45022,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104140,Kristin,Brown,1983-11-11,7175,kristin.brown753@yahoo.com,862-631-4135,East Hannahmouth,NC,41578,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-104141,Christopher,Meyers,1957-11-02,3104,christopher.meyers144@gmail.com,190-677-3685,Lake Joe,WI,84654,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104142,Stephanie,Pennington,1974-07-09,0584,stephanie.pennington198@gmail.com,155-849-7384,North Aprilland,MP,08644,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104143,Michael,Thomas,1957-05-02,0415,michael.thomas738@gmail.com,766-786-1986,Robertsborough,IA,68251,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104144,James,Perez,1954-09-19,9714,james.perez245@yahoo.com,476-031-0777,Lake Michael,IA,76247,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104145,Robert,Miller,2000-01-05,8015,robert.miller399@gmail.com,275-798-8027,North Christina,PR,90207,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104146,James,Martin,1968-09-21,1032,james.martin812@gmail.com,098-755-4670,West Thomasside,NH,06180,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104147,Lori,Garcia,1955-04-18,8856,lori.garcia659@hotmail.com,808-703-4116,New Robert,AZ,12435,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104148,Alan,Gonzalez,1953-08-02,5041,alan.gonzalez512@gmail.com,527-800-5608,Leeside,TN,38314,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104149,Christopher,Haley,1955-09-24,8748,christopher.haley989@hotmail.com,419-447-4690,Tylerburgh,IA,22522,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104150,Elaine,Brown,1979-01-19,7361,elaine.brown990@hotmail.com,576-853-8933,Nicholasview,DE,80228,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104151,Michael,Owens,1991-12-14,0268,michael.owens38@yahoo.com,318-927-8698,Robertfort,VA,75059,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104152,Patrick,Benson,1988-04-21,5558,patrick.benson58@yahoo.com,995-688-0859,Kimberg,DE,50424,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104153,Melissa,Robinson,1987-07-05,5533,melissa.robinson807@hotmail.com,487-864-8010,Saraland,NY,37796,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104154,Lauren,Taylor,1990-10-20,0701,lauren.taylor416@yahoo.com,410-220-5835,Cynthiaside,NC,03311,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104155,Heather,Walker,1955-05-16,1936,heather.walker217@gmail.com,738-276-0670,Thomastown,RI,11054,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104156,Nancy,Ruiz,1985-07-10,8570,nancy.ruiz470@gmail.com,611-980-9560,Wongbury,VA,24185,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104157,John,Moss,1972-08-10,8791,john.moss153@hotmail.com,365-401-9731,North Kaylatown,PR,96460,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104158,Donald,Marshall,1957-11-28,9492,donald.marshall239@yahoo.com,317-419-9389,Lake Shannon,IN,37091,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104159,Rebecca,Smith,1988-11-19,1180,rebecca.smith38@hotmail.com,635-469-2326,Taylorberg,OR,95852,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104160,Brittany,Brennan,1972-03-23,2319,brittany.brennan501@yahoo.com,390-742-6633,East Eddietown,AL,24779,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104161,Madison,Day,1950-10-16,0312,madison.day483@hotmail.com,609-314-1733,Rodriguezbury,OR,29017,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104162,James,Davis,1981-11-16,0750,james.davis249@yahoo.com,497-515-2385,Hernandeztown,WY,50642,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104163,Stephen,Jones,1955-10-25,2138,stephen.jones15@hotmail.com,370-903-1346,Kellybury,PA,01809,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-104164,Jacqueline,Murphy,1996-12-01,2822,jacqueline.murphy648@gmail.com,958-332-6509,North Greghaven,CA,66730,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104165,Kyle,Hartman,1983-02-14,0818,kyle.hartman927@hotmail.com,645-903-0067,Lake Natalieborough,LA,54023,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104166,Angelica,Williams,1984-01-06,5035,angelica.williams841@gmail.com,656-121-7472,Washingtonborough,ME,05567,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104167,Tina,Ryan,2000-11-15,1594,tina.ryan468@yahoo.com,727-538-6689,Zimmermanmouth,IL,96008,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104168,Kevin,Barajas,1953-07-10,2796,kevin.barajas856@gmail.com,893-169-8237,Johnport,DC,89613,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104169,Cynthia,Johnson,1971-06-03,9683,cynthia.johnson66@hotmail.com,073-526-7565,New Rachel,PR,99702,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104170,Erica,Ryan,1948-01-12,1742,erica.ryan117@gmail.com,036-100-4605,North Sheliaville,MH,74414,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104171,Jennifer,Peterson,1950-04-16,8145,jennifer.peterson610@hotmail.com,726-462-7167,Laurentown,MN,75684,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104172,John,Farmer,1989-12-20,3613,john.farmer65@yahoo.com,415-723-9742,Lauraport,FL,85706,Private Bank,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104173,Mark,Chapman,1983-10-21,3320,mark.chapman437@hotmail.com,597-465-1984,Maldonadostad,MS,28190,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104174,Rita,Rodriguez,1970-07-23,5527,rita.rodriguez831@gmail.com,288-894-8978,Danielfort,DC,56933,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104175,Kathy,Holt,1968-04-04,6586,kathy.holt333@hotmail.com,828-082-3143,Lake Tammystad,FL,05697,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104176,Alexander,Martinez,2002-12-12,1979,alexander.martinez701@hotmail.com,890-426-9808,Danielsmouth,IA,34772,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104177,Nicholas,Sandoval,1981-08-13,9436,nicholas.sandoval559@yahoo.com,850-616-1312,South Saraside,TN,95198,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104178,Lydia,Robbins,1986-08-26,2250,lydia.robbins330@hotmail.com,162-666-9874,East Natasha,FM,30336,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104179,Samantha,Moreno,1994-07-29,3493,samantha.moreno783@yahoo.com,446-117-9549,Sandramouth,GU,09325,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104180,Erin,Morrow,1973-03-06,0746,erin.morrow608@gmail.com,494-415-3614,Melissaside,FM,99066,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104181,Jeffery,Rocha,1960-11-21,2841,jeffery.rocha344@gmail.com,816-704-9156,North Veronicafort,DC,57103,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104182,Bryan,Case,1977-04-27,1035,bryan.case124@yahoo.com,164-064-0058,Stephaniestad,CT,95288,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104183,Leah,Shaw,1957-07-13,4487,leah.shaw145@yahoo.com,294-289-8116,Aguirreport,AS,78791,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104184,Thomas,Lambert,1978-01-12,6801,thomas.lambert173@gmail.com,259-574-8591,East Robyn,MI,76654,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104185,Beth,Gonzalez,1962-06-03,6060,beth.gonzalez567@hotmail.com,238-818-7169,Patrickmouth,WI,45658,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104186,Ryan,Tanner,1983-03-01,2703,ryan.tanner450@gmail.com,924-768-0725,Batesmouth,MI,83400,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104187,Charles,Davis,1990-11-08,3991,charles.davis948@yahoo.com,367-621-3606,New Justin,VT,77846,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104188,Joshua,Adams,1983-12-30,9535,joshua.adams42@gmail.com,724-557-6999,Edwardsville,RI,37883,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104189,Allison,Villarreal,1986-09-18,2185,allison.villarreal103@hotmail.com,363-996-0144,Wilsonshire,OK,90503,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104190,Stephen,Barrett,1951-12-16,6162,stephen.barrett797@yahoo.com,459-596-1409,Chavezport,CO,67119,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104191,Juan,Calderon,1955-11-08,2584,juan.calderon17@yahoo.com,405-352-9322,Sullivanfort,ID,91695,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104192,Diane,Nguyen,1973-12-23,7978,diane.nguyen83@gmail.com,864-532-6169,South Tinaview,OK,74542,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104193,Jeffrey,Erickson,1963-09-19,0104,jeffrey.erickson8@hotmail.com,227-918-0554,Williamschester,MP,99560,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104194,Angelica,Washington,1961-04-25,2939,angelica.washington949@hotmail.com,029-620-5633,Vincentton,WI,76348,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104195,Shaun,Thomas,1979-02-16,1460,shaun.thomas724@gmail.com,712-882-6310,Molinamouth,PW,23099,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104196,Nathaniel,Cooley,1950-04-17,9727,nathaniel.cooley909@yahoo.com,488-168-2043,Port April,DC,61017,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104197,Todd,Wilson,1974-01-01,4648,todd.wilson427@yahoo.com,427-894-3788,Mooreberg,NH,46289,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104198,Walter,Miller,1949-01-16,7798,walter.miller709@yahoo.com,505-809-5316,Scottstad,RI,83506,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104199,Joseph,Conner,1997-07-22,2079,joseph.conner212@yahoo.com,534-073-2845,Summershaven,TX,75729,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-104200,Joe,Taylor,2005-03-18,2344,joe.taylor656@gmail.com,710-822-8194,East Jamesshire,UT,63414,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-104201,Stephen,Downs,1984-04-01,4439,stephen.downs536@gmail.com,367-835-8845,Biancaside,MT,64478,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104202,Cynthia,Warren,1959-09-29,7379,cynthia.warren422@hotmail.com,231-196-7647,Elizabethbury,FM,32424,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104203,Michael,Gray,1977-08-31,3919,michael.gray961@hotmail.com,282-270-6977,Tuckerton,ND,41429,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104204,Tiffany,Riley,1976-12-04,2859,tiffany.riley626@gmail.com,770-236-8104,Muellerfurt,TN,32540,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104205,Donald,Smith,1999-01-02,0616,donald.smith611@yahoo.com,461-214-9122,Rhodesborough,CT,87481,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-104206,Brittany,Blair,1996-02-01,2949,brittany.blair735@hotmail.com,949-265-1185,Port Gregoryburgh,SD,28360,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104207,Christopher,Mccoy,1985-01-26,8190,christopher.mccoy627@gmail.com,809-612-4920,New Jenniferport,WA,30832,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104208,Mark,Cortez,1975-02-14,1442,mark.cortez643@gmail.com,098-065-7273,North Robertmouth,OH,40696,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104209,Melissa,Barnes,1958-03-03,4934,melissa.barnes357@yahoo.com,540-536-0656,Port Manueltown,MP,79322,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104210,Abigail,Waters,1987-04-14,6861,abigail.waters5@gmail.com,772-962-2923,Juliechester,NJ,14543,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104211,Amber,Nelson,1951-11-25,9137,amber.nelson242@yahoo.com,327-430-7667,Crystaltown,CT,83693,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104212,April,Boyle,1964-12-27,3144,april.boyle121@hotmail.com,669-953-5960,Yuberg,KY,07506,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104213,Andrea,King,1975-02-16,8686,andrea.king98@yahoo.com,205-622-4718,East Teresahaven,NC,09719,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-104214,Linda,Larsen,1984-03-27,5929,linda.larsen884@gmail.com,710-458-2609,Garnertown,VA,60118,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104215,Leslie,Stevens,1992-07-12,8842,leslie.stevens520@yahoo.com,522-178-0667,Careyhaven,CA,67552,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104216,Belinda,Gonzalez,1988-08-06,3592,belinda.gonzalez476@gmail.com,636-842-6336,New Melissaville,IA,42011,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-104217,Matthew,Carlson,1991-05-15,3409,matthew.carlson284@yahoo.com,572-728-7818,Emilyport,PR,61313,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104218,Norman,Aguirre,1986-09-19,0869,norman.aguirre199@hotmail.com,026-709-4618,Fordfort,CO,97844,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104219,Richard,Cannon,1951-10-23,1846,richard.cannon816@gmail.com,460-499-1293,Woodardberg,FL,68487,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104220,Anthony,Mclaughlin,1957-04-19,2444,anthony.mclaughlin702@yahoo.com,980-134-7209,Burnsbury,ND,95701,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104221,Sandra,Hughes,1967-08-06,7772,sandra.hughes510@hotmail.com,653-767-0392,Turnerland,ME,30872,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104222,Sheila,Young,2002-12-10,2888,sheila.young164@hotmail.com,505-308-3360,West Rubenfort,PW,15161,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104223,Michael,Miller,1984-06-26,0706,michael.miller56@hotmail.com,888-270-3224,East Nicholasport,FM,26095,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104224,Shane,Cooper,1973-08-22,5966,shane.cooper292@yahoo.com,639-408-1927,Vanessaview,VT,68788,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104225,Ruth,Burns,1968-12-27,3433,ruth.burns446@yahoo.com,792-270-1924,Fordmouth,NJ,81236,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104226,Crystal,Harris,1975-02-12,4118,crystal.harris343@hotmail.com,193-517-0871,Edwardshaven,AS,14894,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104227,Taylor,Harris,1987-01-24,7424,taylor.harris45@yahoo.com,613-524-2816,Markside,KS,41743,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104228,Matthew,Martin,1984-04-23,1710,matthew.martin759@hotmail.com,724-475-3987,Lake Arthur,LA,68391,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104229,Eddie,Mosley,1957-05-02,0859,eddie.mosley948@yahoo.com,925-996-8650,Butlerville,PR,11727,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104230,Richard,Rogers,2001-10-22,8804,richard.rogers181@yahoo.com,511-503-5558,Port Melissaton,TX,90342,Private Bank,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-104231,Emily,Williams,1970-10-15,2589,emily.williams805@gmail.com,567-721-3600,Jessicaborough,ND,05010,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104232,Sally,Strong,1972-03-31,0476,sally.strong497@gmail.com,993-782-3691,New Erinfort,TN,69617,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104233,Shawn,Poole,1951-05-10,8436,shawn.poole119@gmail.com,630-916-5168,North Josephfort,HI,13837,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104234,Mark,Rivera,1999-03-13,1160,mark.rivera917@gmail.com,093-587-1702,North Donnastad,MD,87061,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104235,Michael,Delgado,1953-11-22,3855,michael.delgado739@hotmail.com,789-005-2994,East David,MI,87513,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104236,Joseph,Lang,1985-01-28,7287,joseph.lang607@yahoo.com,923-212-4302,Zacharyborough,IA,91252,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104237,Allen,Ross,1951-10-30,9498,allen.ross334@gmail.com,276-904-7447,North Cassie,VA,67807,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104238,Curtis,Roberson,1996-04-19,6865,curtis.roberson204@yahoo.com,808-766-7845,East Kelly,SD,25559,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104239,Jessica,Bell,1992-08-13,5336,jessica.bell236@hotmail.com,437-011-8033,Dillonborough,MO,28361,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-104240,Timothy,Cooley,1948-12-27,1804,timothy.cooley334@gmail.com,503-351-1637,Tinastad,TX,59613,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104241,Colleen,Young,1994-09-17,3731,colleen.young101@gmail.com,530-342-6027,East Sandy,MO,81367,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-104242,Chelsea,Hahn,1973-09-17,3884,chelsea.hahn756@hotmail.com,870-229-4009,Riveraland,AL,24935,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104243,Ashley,Jacobs,1996-10-23,6759,ashley.jacobs891@yahoo.com,099-656-7895,Hillstad,PA,88885,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104244,Sherry,Hopkins,1991-08-06,3276,sherry.hopkins385@yahoo.com,130-329-2844,Lake Garrett,IL,71911,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104245,Kelly,Harris,1955-01-03,3615,kelly.harris76@gmail.com,300-042-9560,North Karen,PA,26552,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104246,Felicia,Perkins,1998-02-07,7716,felicia.perkins600@yahoo.com,202-075-2002,Michaelborough,CO,67536,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-104247,Vanessa,Smith,1988-07-24,7936,vanessa.smith56@gmail.com,143-874-4373,West Jeremystad,RI,55517,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-104248,David,Freeman,1961-04-18,7141,david.freeman149@gmail.com,976-325-2739,Mckeefort,WI,34417,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104249,Andrea,Davis,2002-08-14,3541,andrea.davis951@gmail.com,420-375-6941,Johnport,AK,13824,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104250,Jimmy,Rice,1974-12-14,9984,jimmy.rice466@hotmail.com,429-533-7189,Pamburgh,ND,37458,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104251,Alexander,Herrera,1984-01-02,2917,alexander.herrera397@hotmail.com,563-802-8521,Port Brent,GU,38097,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-104252,Darlene,Powell,2001-09-23,6119,darlene.powell140@hotmail.com,515-596-4870,Port Mary,DE,68360,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104253,Steven,Allen,1968-11-20,7499,steven.allen738@gmail.com,888-842-3594,East Jessicaland,MT,75900,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104254,Amber,Williams,1972-04-11,3181,amber.williams648@gmail.com,356-362-2446,South Matthew,MT,16445,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104255,Michael,Henry,1973-09-25,5875,michael.henry999@gmail.com,551-727-4847,South Brad,MI,76400,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104256,Carol,Glass,2000-12-10,4418,carol.glass208@yahoo.com,173-536-0684,Vernontown,NE,95324,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104257,Heather,Parker,1982-11-25,5503,heather.parker131@gmail.com,260-287-0071,North Royport,NY,07447,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104258,Patricia,Thomas,1958-11-13,0525,patricia.thomas709@yahoo.com,869-980-0881,Aliciaside,SC,79681,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-104259,Lance,Parks,1995-10-10,9317,lance.parks62@yahoo.com,112-422-9606,East Kristinburgh,WY,96301,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104260,David,Joseph,1990-08-15,4597,david.joseph140@hotmail.com,521-866-7823,Webbchester,VA,60023,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104261,Robert,Wood,1964-06-15,1820,robert.wood873@hotmail.com,637-878-5597,Port Rebekahhaven,RI,63604,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104262,Heather,Campbell,1977-09-05,7627,heather.campbell470@gmail.com,870-633-7874,Hernandezchester,WI,58544,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104263,Jennifer,Martin,1969-12-12,6852,jennifer.martin176@hotmail.com,136-159-3640,Holtberg,AZ,92109,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104264,Theresa,Summers,2002-07-20,5629,theresa.summers226@hotmail.com,207-495-9624,Lake Johnberg,KY,45531,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104265,Carol,Quinn,1989-09-04,4835,carol.quinn619@gmail.com,141-421-5825,Susanmouth,WA,90306,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104266,Linda,King,1965-05-04,2568,linda.king809@hotmail.com,250-086-9920,Chadborough,KS,91361,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104267,Kimberly,Ward,1965-03-11,2784,kimberly.ward592@hotmail.com,283-494-2835,South Bruce,AL,58968,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104268,Timothy,Luna,1951-11-27,9056,timothy.luna876@hotmail.com,764-236-9170,Port Monica,ME,23204,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-104269,Ian,Campbell,2004-12-25,3763,ian.campbell89@hotmail.com,792-117-0052,Leonfurt,AL,81928,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-104270,Andrew,Moore,1974-12-19,6745,andrew.moore878@gmail.com,720-984-0270,Jamesland,MI,22789,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104271,Dave,Todd,1982-11-08,8548,dave.todd501@hotmail.com,717-862-5615,Allenside,ND,52746,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104272,Joseph,Caldwell,1984-06-15,3546,joseph.caldwell606@yahoo.com,045-696-0628,Jeremyfort,GU,41057,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104273,Cassandra,Hansen,1994-03-12,7757,cassandra.hansen858@hotmail.com,711-363-5431,East Stefanie,CO,91565,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104274,Donald,Velazquez,1990-11-01,7581,donald.velazquez286@yahoo.com,454-783-9904,Lawsonland,AK,31834,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104275,Bill,Clark,1995-08-31,0237,bill.clark748@hotmail.com,916-185-0297,Gonzaleschester,KS,37539,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104276,Melanie,Harper,1991-08-28,7014,melanie.harper754@hotmail.com,577-614-0692,Johnsonstad,LA,20770,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104277,Angela,Lewis,2004-12-10,4041,angela.lewis254@yahoo.com,088-517-4444,East Traceyhaven,ND,17515,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104278,Leslie,Banks,1989-04-13,5362,leslie.banks445@hotmail.com,552-637-3380,Duranfort,NJ,81462,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104279,Caroline,Elliott,1963-12-23,9493,caroline.elliott228@gmail.com,810-063-1059,Anthonyfurt,DE,33955,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104280,Adam,Baker,1972-06-23,9695,adam.baker969@yahoo.com,169-073-3821,New Hunterton,RI,14603,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-104281,Darryl,Morrison,1978-01-30,2440,darryl.morrison936@gmail.com,168-509-8947,New Abigail,SD,29305,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-104282,Emily,Stark,1962-07-03,9399,emily.stark920@yahoo.com,906-109-6033,Port Kathleen,TX,27967,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104283,Angela,Mann,1958-03-11,0083,angela.mann428@yahoo.com,375-572-7059,Port Dana,AK,85787,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-104284,Calvin,Stephens,2000-08-11,0724,calvin.stephens42@hotmail.com,720-696-5776,Bendermouth,ND,66614,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104285,Thomas,Lopez,1948-03-03,7711,thomas.lopez752@hotmail.com,483-972-0066,East Christina,NE,67101,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104286,Anna,Forbes,1968-02-11,8261,anna.forbes35@yahoo.com,893-670-6197,Alanborough,NC,10574,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104287,Lisa,Keith,1985-03-09,6974,lisa.keith544@yahoo.com,388-015-3150,Port Michaelside,IL,49110,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104288,Ellen,Turner,1979-01-08,6460,ellen.turner491@hotmail.com,842-556-1417,Jefferymouth,MS,04196,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-104289,Corey,Boyd,2004-03-06,1605,corey.boyd464@gmail.com,579-816-9535,West Emily,MT,78255,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
